"CONCEPT_ID","CONCEPT_HISTORY_ID","CONCEPT_HISTORY_DATE","COMPONENT_ID","COMPONENT_HISTORY_ID","LOGICAL_TYPE","CODELIST_ID","CODELIST_HISTORY_ID","ID","CODE","DESCRIPTION","ATTRIBUTES","RN","CONCEPT_VERSION_ID","CONCEPT_NAME","CODYING_SYSTEM","PHENOTYPE_ID","PHENOTYPE_VERSION_ID","PHENOTYPE_NAME","PRIMARY"
2480,6360,"2022-01-17T14:00:10.339428Z",2802,3836,1,2802,3782,168977,H312200,Acute exacerbation of chronic obstructive airways disease,"{'CPRD GOLD Med': '1446', 'BREATHE Chronic bronchitis': 'Y', 'BREATHE Emphysema': 'Y', 'BREATHE incident COPD': '', 'BREATHE prevalent COPD': '', 'BREATHE COPD exacerbations': 'Y', 'BREATHE recommended': 'Y', 'Validated, Quint et al., 2014': '', 'Cambridge COP087 (QOF 2012)': 'Y', 'Cambridge COP151 (QOF 2012)': 'Y', 'LSHTM Data Compass 340': 'Y', 'LSHTM Data Compass 859': 'Y', 'LSHTM Data Compass 1134': 'Y', 'LSHTM Data Compass 1600': 'Y', 'LSHTM Data Compass 1682': 'Y', 'LSHTM Data Compass 2036': 'Y', 'Manchester Clinical Codes 1 (QOF v24)': 'Y', 'Manchester Clinical Codes 2 (QOF v5)': 'Y', 'Manchester Clinical Codes 5 (Kontopantelis et al., 2014)': '', 'Manchester Clinical Codes 6 (Doran et al., 2011)': 'Y', 'Manchester Clinical Codes 6_QOF (Doran et al., 2011)': '', 'Manchester Clinical Codes 9 (Kontopantelis et al., 2014)': '', 'Manchester Clinical Codes 21 (Kontopantelis et al., 2015)': '', 'Manchester Clinical Codes 26 (Reilly et al., 2015)': '', 'Manchester Clinical Codes 43 (Kontopantelis et al., 2012)': 'Y', 'Manchester Clinical Codes 43_conservative (Kontopantelis et al., 2012)': '', 'Manchester Clinical Codes 43_QOF (Kontopantelis et al., 2012)': '', 'TargetCOPD_Emis (Jordan et al., 2016)': '', 'TargetCOPD_SystemOne (Jordan et al., 2016)': '', 'QOF v36 (2016-2017)': '', 'Chen et al., 2020': 'Y', 'Cole et al., 2020': '', 'Kerkhof et al., 2020': '', 'Patel et al., 2020': 'Y', 'Rockenschaub et al., 2020': ''}",1,6360,Chronic obstructive pulmonary disease (COPD) Primary care -  1,"{'id': 5, 'name': 'Read codes v2', 'description': 'Read codes v2'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2480,6360,"2022-01-17T14:00:10.339428Z",2802,3836,1,2802,3782,169006,H3y1.00,"Chron obstruct pulmonary dis wth acute exacerbation, unspec","{'CPRD GOLD Med': '7884', 'BREATHE Chronic bronchitis': 'Y', 'BREATHE Emphysema': 'Y', 'BREATHE incident COPD': 'Y', 'BREATHE prevalent COPD': 'Y', 'BREATHE COPD exacerbations': 'Y', 'BREATHE recommended': 'Y', 'Validated, Quint et al., 2014': '', 'Cambridge COP087 (QOF 2012)': 'Y', 'Cambridge COP151 (QOF 2012)': 'Y', 'LSHTM Data Compass 340': 'Y', 'LSHTM Data Compass 859': 'Y', 'LSHTM Data Compass 1134': 'Y', 'LSHTM Data Compass 1600': 'Y', 'LSHTM Data Compass 1682': 'Y', 'LSHTM Data Compass 2036': 'Y', 'Manchester Clinical Codes 1 (QOF v24)': 'Y', 'Manchester Clinical Codes 2 (QOF v5)': 'Y', 'Manchester Clinical Codes 5 (Kontopantelis et al., 2014)': '', 'Manchester Clinical Codes 6 (Doran et al., 2011)': '', 'Manchester Clinical Codes 6_QOF (Doran et al., 2011)': '', 'Manchester Clinical Codes 9 (Kontopantelis et al., 2014)': '', 'Manchester Clinical Codes 21 (Kontopantelis et al., 2015)': '', 'Manchester Clinical Codes 26 (Reilly et al., 2015)': '', 'Manchester Clinical Codes 43 (Kontopantelis et al., 2012)': '', 'Manchester Clinical Codes 43_conservative (Kontopantelis et al., 2012)': '', 'Manchester Clinical Codes 43_QOF (Kontopantelis et al., 2012)': '', 'TargetCOPD_Emis (Jordan et al., 2016)': '', 'TargetCOPD_SystemOne (Jordan et al., 2016)': '', 'QOF v36 (2016-2017)': '', 'Chen et al., 2020': 'Y', 'Cole et al., 2020': '', 'Kerkhof et al., 2020': '', 'Patel et al., 2020': '', 'Rockenschaub et al., 2020': ''}",1,6360,Chronic obstructive pulmonary disease (COPD) Primary care -  1,"{'id': 5, 'name': 'Read codes v2', 'description': 'Read codes v2'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2479,6358,"2022-01-17T14:00:08.308940Z",2801,3835,1,2801,3781,168808,"2010061000006113",Acute non-infective exacerbation of chronic obstructive pulmonary disease,{},1,6358,Chronic obstructive pulmonary disease (COPD) Primary care - BREATHE recommended - 3,"{'id': 9, 'name': 'SNOMED  CT codes', 'description': 'SNOMED CT codes'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2479,6358,"2022-01-17T14:00:08.308940Z",2801,3835,1,2801,3781,168809,"2160051010",Admit COPD emergency,{},1,6358,Chronic obstructive pulmonary disease (COPD) Primary care - BREATHE recommended - 3,"{'id': 9, 'name': 'SNOMED  CT codes', 'description': 'SNOMED CT codes'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2479,6358,"2022-01-17T14:00:08.308940Z",2801,3835,1,2801,3781,168823,"301453013",Acute exacerbation of chronic obstructive airways disease,{},1,6358,Chronic obstructive pulmonary disease (COPD) Primary care - BREATHE recommended - 3,"{'id': 9, 'name': 'SNOMED  CT codes', 'description': 'SNOMED CT codes'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2479,6358,"2022-01-17T14:00:08.308940Z",2801,3835,1,2801,3781,168840,"424365019",Acute infective exacerbation of chronic obstructive airways disease,{},1,6358,Chronic obstructive pulmonary disease (COPD) Primary care - BREATHE recommended - 3,"{'id': 9, 'name': 'SNOMED  CT codes', 'description': 'SNOMED CT codes'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2479,6358,"2022-01-17T14:00:08.308940Z",2801,3835,1,2801,3781,168856,"553211000006119","Chron obstruct pulmonary dis wth acute exacerbation, unspec",{},1,6358,Chronic obstructive pulmonary disease (COPD) Primary care - BREATHE recommended - 3,"{'id': 9, 'name': 'SNOMED  CT codes', 'description': 'SNOMED CT codes'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2479,6358,"2022-01-17T14:00:08.308940Z",2801,3835,1,2801,3781,168860,"851261000006116","Chronic bronchitis, acute exac",{},1,6358,Chronic obstructive pulmonary disease (COPD) Primary care - BREATHE recommended - 3,"{'id': 9, 'name': 'SNOMED  CT codes', 'description': 'SNOMED CT codes'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2479,6358,"2022-01-17T14:00:08.308940Z",2801,3835,1,2801,3781,168871,"977891000006112",COPD accident and emergency attendance since last visit,{},1,6358,Chronic obstructive pulmonary disease (COPD) Primary care - BREATHE recommended - 3,"{'id': 9, 'name': 'SNOMED  CT codes', 'description': 'SNOMED CT codes'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2479,6358,"2022-01-17T14:00:08.308940Z",2801,3835,1,2801,3781,168872,"977901000006111",Emergency COPD admission since last appointment,{},1,6358,Chronic obstructive pulmonary disease (COPD) Primary care - BREATHE recommended - 3,"{'id': 9, 'name': 'SNOMED  CT codes', 'description': 'SNOMED CT codes'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2479,6358,"2022-01-17T14:00:08.308940Z",2801,3835,1,2801,3781,168875,"998281000006115",Multiple COPD emergency hospital admissions,{},1,6358,Chronic obstructive pulmonary disease (COPD) Primary care - BREATHE recommended - 3,"{'id': 9, 'name': 'SNOMED  CT codes', 'description': 'SNOMED CT codes'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2478,6356,"2022-01-17T14:00:07.025162Z",2800,3834,1,2800,3780,168760,"66Yd.00",COPD accident and emergency attendance since last visit,{},1,6356,Chronic obstructive pulmonary disease (COPD) Primary care - BREATHE recommended - 1,"{'id': 5, 'name': 'Read codes v2', 'description': 'Read codes v2'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2478,6356,"2022-01-17T14:00:07.025162Z",2800,3834,1,2800,3780,168761,"66Ye.00",Emergency COPD admission since last appointment,{},1,6356,Chronic obstructive pulmonary disease (COPD) Primary care - BREATHE recommended - 1,"{'id': 5, 'name': 'Read codes v2', 'description': 'Read codes v2'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2478,6356,"2022-01-17T14:00:07.025162Z",2800,3834,1,2800,3780,168762,"66Yf.00",Number of COPD exacerbations in past year,{},1,6356,Chronic obstructive pulmonary disease (COPD) Primary care - BREATHE recommended - 1,"{'id': 5, 'name': 'Read codes v2', 'description': 'Read codes v2'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2478,6356,"2022-01-17T14:00:07.025162Z",2800,3834,1,2800,3780,168763,"66Yi.00",Multiple COPD emergency hospital admissions,{},1,6356,Chronic obstructive pulmonary disease (COPD) Primary care - BREATHE recommended - 1,"{'id': 5, 'name': 'Read codes v2', 'description': 'Read codes v2'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2478,6356,"2022-01-17T14:00:07.025162Z",2800,3834,1,2800,3780,168765,"8H2R.00",Admit COPD emergency,{},1,6356,Chronic obstructive pulmonary disease (COPD) Primary care - BREATHE recommended - 1,"{'id': 5, 'name': 'Read codes v2', 'description': 'Read codes v2'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2478,6356,"2022-01-17T14:00:07.025162Z",2800,3834,1,2800,3780,168769,H312200,Acute exacerbation of chronic obstructive airways disease,{},1,6356,Chronic obstructive pulmonary disease (COPD) Primary care - BREATHE recommended - 1,"{'id': 5, 'name': 'Read codes v2', 'description': 'Read codes v2'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2478,6356,"2022-01-17T14:00:07.025162Z",2800,3834,1,2800,3780,168780,H3y1.00,"Chron obstruct pulmonary dis wth acute exacerbation, unspec",{},1,6356,Chronic obstructive pulmonary disease (COPD) Primary care - BREATHE recommended - 1,"{'id': 5, 'name': 'Read codes v2', 'description': 'Read codes v2'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2486,6372,"2022-01-17T14:00:19.180089Z",2808,3842,1,2808,3788,169363,J44.1,"Chronic obstructive pulmonary disease with acute exacerbation, unspecified","{'BREATHE Chronic bronchitis': 'Y', 'BREATHE Emphysema': 'Y', 'BREATHE incident COPD': 'Y', 'BREATHE prevalent COPD': 'Y', 'BREATHE COPD exacerbations': 'Y', 'BREATHE recommended': 'Y', 'LSHTM Data Compass - 2037': 'Y', 'Gershon et al., 2009': '', 'Duckworth et al., 2020': '', 'Ellingsen et al., 2020': '', 'Griffith et al., 2020': 'Y', 'Groot et al., 2020': '', 'Heinmuller et al., 2020': 'Y', 'Janson et al., 2020 & Stallberg et al., 2020': '', 'Joo et al., 2020': '', 'Peng et al., 2020': '', 'Petermann-Rocha et al., 2020': '', 'Pirina et al., 2020': 'Y', 'Rayner et al., 2020': '', 'Thomas et al., 2020': ''}",1,6372,Chronic obstructive pulmonary disease (COPD) Secondary care -  2,"{'id': 4, 'name': 'ICD10 codes', 'description': 'ICD10 Codes'}",PH798,2222,Chronic obstructive pulmonary disease (COPD) Secondary care,0
2481,6362,"2022-01-17T14:00:11.938099Z",2803,3837,1,2803,3783,169070,H3122,Acute exacerbation of chronic obstructive airways disease,"{'BREATHE recommended': '', 'OpenSAFELY: Current COPD': 'Y', 'QOF v36 (2016-2017)': ''}",1,6362,Chronic obstructive pulmonary disease (COPD) Primary care -  2,"{'id': 19, 'name': 'CTV3 codes', 'description': 'CTV3 codes'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2481,6362,"2022-01-17T14:00:11.938099Z",2803,3837,1,2803,3783,169074,H3y1.,"Chron obstruct pulmonary dis wth acute exacerbation, unspec","{'BREATHE recommended': '', 'OpenSAFELY: Current COPD': 'Y', 'QOF v36 (2016-2017)': ''}",1,6362,Chronic obstructive pulmonary disease (COPD) Primary care -  2,"{'id': 19, 'name': 'CTV3 codes', 'description': 'CTV3 codes'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2481,6362,"2022-01-17T14:00:11.938099Z",2803,3837,1,2803,3783,169076,X101i,"Chron obstruct pulmonary dis wth acute exacerbation, unspec","{'BREATHE recommended': '', 'OpenSAFELY: Current COPD': 'Y', 'QOF v36 (2016-2017)': ''}",1,6362,Chronic obstructive pulmonary disease (COPD) Primary care -  2,"{'id': 19, 'name': 'CTV3 codes', 'description': 'CTV3 codes'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2481,6362,"2022-01-17T14:00:11.938099Z",2803,3837,1,2803,3783,169077,Xa35l,Acute infective exacerbation chronic obstruct airway disease,"{'BREATHE recommended': '', 'OpenSAFELY: Current COPD': 'Y', 'QOF v36 (2016-2017)': ''}",1,6362,Chronic obstructive pulmonary disease (COPD) Primary care -  2,"{'id': 19, 'name': 'CTV3 codes', 'description': 'CTV3 codes'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2481,6362,"2022-01-17T14:00:11.938099Z",2803,3837,1,2803,3783,169086,XaJFu,Admit COPD emergency,"{'BREATHE recommended': '', 'OpenSAFELY: Current COPD': 'Y', 'QOF v36 (2016-2017)': ''}",1,6362,Chronic obstructive pulmonary disease (COPD) Primary care -  2,"{'id': 19, 'name': 'CTV3 codes', 'description': 'CTV3 codes'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2481,6362,"2022-01-17T14:00:11.938099Z",2803,3837,1,2803,3783,169095,XaK8R,COPD accident and emergency attendance since last visit,"{'BREATHE recommended': '', 'OpenSAFELY: Current COPD': 'Y', 'QOF v36 (2016-2017)': ''}",1,6362,Chronic obstructive pulmonary disease (COPD) Primary care -  2,"{'id': 19, 'name': 'CTV3 codes', 'description': 'CTV3 codes'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2481,6362,"2022-01-17T14:00:11.938099Z",2803,3837,1,2803,3783,169096,XaK8S,Emergency COPD admission since last appointment,"{'BREATHE recommended': '', 'OpenSAFELY: Current COPD': 'Y', 'QOF v36 (2016-2017)': ''}",1,6362,Chronic obstructive pulmonary disease (COPD) Primary care -  2,"{'id': 19, 'name': 'CTV3 codes', 'description': 'CTV3 codes'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2481,6362,"2022-01-17T14:00:11.938099Z",2803,3837,1,2803,3783,169097,XaK8U,Number of COPD exacerbations in past year,"{'BREATHE recommended': '', 'OpenSAFELY: Current COPD': 'Y', 'QOF v36 (2016-2017)': ''}",1,6362,Chronic obstructive pulmonary disease (COPD) Primary care -  2,"{'id': 19, 'name': 'CTV3 codes', 'description': 'CTV3 codes'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2481,6362,"2022-01-17T14:00:11.938099Z",2803,3837,1,2803,3783,169100,XaKzy,Multiple COPD emergency hospital admissions,"{'BREATHE recommended': '', 'OpenSAFELY: Current COPD': 'Y', 'QOF v36 (2016-2017)': ''}",1,6362,Chronic obstructive pulmonary disease (COPD) Primary care -  2,"{'id': 19, 'name': 'CTV3 codes', 'description': 'CTV3 codes'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2481,6362,"2022-01-17T14:00:11.938099Z",2803,3837,1,2803,3783,169105,XaPzu,At risk of chronic obstructive pulmonary diseas exacerbation,"{'BREATHE recommended': '', 'OpenSAFELY: Current COPD': 'Y', 'QOF v36 (2016-2017)': ''}",1,6362,Chronic obstructive pulmonary disease (COPD) Primary care -  2,"{'id': 19, 'name': 'CTV3 codes', 'description': 'CTV3 codes'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2481,6362,"2022-01-17T14:00:11.938099Z",2803,3837,1,2803,3783,169112,XaXzy,Preferred place of care for next exacerbation of COPD,"{'BREATHE recommended': '', 'OpenSAFELY: Current COPD': 'Y', 'QOF v36 (2016-2017)': ''}",1,6362,Chronic obstructive pulmonary disease (COPD) Primary care -  2,"{'id': 19, 'name': 'CTV3 codes', 'description': 'CTV3 codes'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2481,6362,"2022-01-17T14:00:11.938099Z",2803,3837,1,2803,3783,169119,XaZd1,Acute non-infective exacerbation of COPD,"{'BREATHE recommended': '', 'OpenSAFELY: Current COPD': 'Y', 'QOF v36 (2016-2017)': ''}",1,6362,Chronic obstructive pulmonary disease (COPD) Primary care -  2,"{'id': 19, 'name': 'CTV3 codes', 'description': 'CTV3 codes'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
